Timestamp,Age,Gender,City,Position,Experience_Years,Seniority,Main_Tech,Salary,Salary_Bonus,Last_Year_Salary,Last_Year_Salary_Bonus,Vacations,Contract_Duration,Main_Language_Work,Company_Size,Company_Type
05.12.2019 00:07:27,28.0,male,munich,data engineer,4,middle,python,60000.0,3000.0,60000.0,3000.0,30.0,unlimited,english,10-50,consulting / agency
05.12.2019 00:27:04,41.0,male,heidelberg,data scientist,10,senior,python,133000.0,nan,127000.0,nan,28.0,unlimited,english,50-100,startup
05.12.2019 00:46:31,24.0,male,brussels,data scientist,2,junior,python,33000.0,nan,nan,nan,31.0,unlimited,french,1000+,consulting / agency
05.12.2019 00:47:21,nan,male,munich,it manager,16,senior,r,64000.0,20000.0,nan,nan,29.0,more than 1 year,english,1000+,consulting / agency
05.12.2019 00:47:52,nan,male,munich,it manager,16,senior,r,64000.0,20000.0,nan,nan,29.0,more than 1 year,english,1000+,consulting / agency
05.12.2019 01:17:29,27.0,male,berlin,business analyst,5,senior,python,62000.0,nan,55000.0,nan,26.0,unlimited,english,100-1000,consulting / agency
05.12.2019 02:54:24,39.0,male,berlin,data scientist,5,senior,not relevant,85000.0,nan,nan,nan,nan,6 months,deutsch,nan,nan
05.12.2019 05:53:14,31.0,male,berlin,product manager,5,middle,not relevant,55000.0,1.0,45000.0,1.0,24.0,more than 1 year,deutsch,50-100,product
05.12.2019 07:02:04,40.0,female,berlin,backend developer,10,senior,c/c++,68000.0,nan,63000.0,nan,25.0,unlimited,english,10-50,startup
05.12.2019 07:16:22,35.0,male,berlin,software architect,8,senior,java,85000.0,10000.0,80000.0,10000.0,28.0,unlimited,english,1000+,product
05.12.2019 07:41:11,36.0,male,bielefeld,fullstack developer,16,senior,php,72000.0,nan,72000.0,nan,24.0,unlimited,english,10-50,product
05.12.2019 07:41:29,30.0,female,berlin,qa,1,junior,nan,34000.0,2000.0,nan,nan,30.0,unlimited,english,10-50,startup
05.12.2019 07:42:47,27.0,male,berlin,backend developer,8,senior,go,70000.0,5000.0,70000.0,5000.0,30.0,more than 1 year,english,1000+,product
05.12.2019 07:44:47,30.0,male,berlin,devops,8,senior,java,63600.0,7000.0,60000.0,nan,32.0,unlimited,english,1000+,product
05.12.2019 07:57:37,30.0,male,berlin,backend developer,9,senior,java,79000.0,0.0,79000.0,nan,27.0,unlimited,english,100-1000,startup
05.12.2019 08:06:00,nan,female,berlin,fullstack developer,10,senior,java,68000.0,1500.0,nan,nan,30.0,unlimited,deutsch,100-1000,consulting / agency
05.12.2019 08:11:01,34.0,male,berlin,backend developer,6,senior,python,60000.0,nan,52000.0,nan,nan,unlimited,deutsch,50-100,product
05.12.2019 08:20:02,40.0,female,munich,backend developer,15,middle,c/c++,68000.0,nan,nan,nan,28.0,unlimited,english,100-1000,product
05.12.2019 08:27:01,40.0,female,munich,backend developer,15,middle,c/c++,68000.0,nan,nan,nan,nan,unlimited,english,100-1000,product
05.12.2019 08:32:27,33.0,male,berlin,backend developer,11,senior,ruby,91000.0,nan,85000.0,nan,29.0,unlimited,english,100-1000,product
05.12.2019 08:44:13,35.0,male,berlin,backend developer,12,senior,php,90000.0,0.0,nan,nan,24.0,unlimited,english,up to 10,startup
05.12.2019 08:46:19,nan,female,berlin,qa,13,senior,java,63000.0,6000.0,53000.0,nan,30.0,unlimited,english,10-50,startup
05.12.2019 08:55:01,34.0,female,berlin,data scientist,2,middle,python,65000.0,nan,51000.0,nan,30.0,unlimited,english,1000+,consulting / agency
05.12.2019 09:05:23,42.0,male,berlin,software architect,20,senior,c/c++,95000.0,10.0,90000.0,nan,30.0,unlimited,english,1000+,product
05.12.2019 09:09:26,30.0,female,berlin,data scientist,5,middle,python,65000.0,0.0,54000.0,nan,30.0,more than 1 year,english,1000+,product
05.12.2019 09:13:33,30.0,male,berlin,backend developer,10,senior,python,75000.0,nan,66000.0,nan,27.0,more than 1 year,english,100-1000,startup
05.12.2019 09:14:09,30.0,male,berlin,fullstack developer,6,senior,javascript / typescript,70000.0,0.0,58000.0,nan,23.0,unlimited,english,10-50,product
05.12.2019 09:29:12,32.0,female,berlin,mobile developer,7,middle,kotlin,55000.0,nan,52000.0,nan,23.0,unlimited,english,1000+,product
05.12.2019 09:29:58,29.0,female,berlin,data scientist,2,middle,python,40000.0,0.0,40000.0,nan,29.0,unlimited,english,100-1000,nan
05.12.2019 09:32:27,nan,male,berlin,data scientist,6,senior,python,96000.0,12000.0,nan,nan,30.0,unlimited,english,100-1000,startup
05.12.2019 09:38:10,29.0,male,berlin,fullstack developer,8,senior,javascript / typescript,72000.0,6000.0,70000.0,5000.0,30.0,unlimited,english,1000+,startup
05.12.2019 09:42:06,29.0,male,berlin,backend developer,7,middle,go,60000.0,nan,nan,nan,nan,unlimited,english,100-1000,product
05.12.2019 09:42:21,24.0,male,berlin,frontend developer,5,senior,javascript / typescript,63000.0,3000.0,nan,nan,25.0,unlimited,english,100-1000,product
05.12.2019 09:47:36,37.0,male,berlin,data scientist,15,senior,not relevant,85000.0,0.0,nan,nan,25.0,unlimited,english,10-50,startup
05.12.2019 09:48:37,26.0,male,frankfurt,frontend developer,6,middle,javascript / typescript,76000.0,5000.0,65000.0,3000.0,30.0,unlimited,deutsch,100-1000,product
05.12.2019 09:52:03,37.0,male,dublin,it manager,15,senior,not relevant,98000.0,15000.0,130000.0,150000.0,26.0,unlimited,english,1000+,product
05.12.2019 09:52:25,36.0,male,berlin,backend developer,10,senior,java,62000.0,nan,55000.0,nan,30.0,unlimited,deutsch,1000+,product
05.12.2019 10:04:30,33.0,male,berlin,data engineer,3,senior,python,63000.0,nan,nan,nan,30.0,unlimited,english,nan,product
05.12.2019 10:25:42,30.0,male,berlin,software architect,10,senior,aws,73000.0,20000.0,66000.0,nan,28.0,unlimited,english,1000+,product
05.12.2019 10:31:36,35.0,female,berlin,frontend developer,2,junior,javascript / typescript,50000.0,nan,40000.0,nan,26.0,unlimited,english,100-1000,startup
05.12.2019 10:37:31,23.0,male,jyvaskyla,backend developer,2,middle,python,36000.0,nan,24000.0,nan,30.0,unlimited,english,100-1000,product
05.12.2019 10:39:25,28.0,male,berlin,backend developer,7,senior,java,80000.0,5000.0,66000.0,3000.0,30.0,unlimited,english,100-1000,product
05.12.2019 10:43:01,31.0,male,berlin,business analyst,8,senior,sql,91000.0,10000.0,84000.0,9000.0,28.0,unlimited,english,1000+,product
05.12.2019 10:44:14,28.0,male,berlin,devops,6,senior,aws,70000.0,nan,nan,nan,28.0,unlimited,english,50-100,product
05.12.2019 11:46:19,27.0,male,berlin,data engineer,5,senior,python,77000.0,11000.0,70000.0,6000.0,28.0,unlimited,english,1000+,product
05.12.2019 11:59:21,nan,male,toulouse,data scientist,3,middle,python,56000.0,3000.0,55000.0,3000.0,35.0,unlimited,french,100-1000,product
05.12.2019 12:24:15,32.0,male,stuttgart,frontend developer,12,senior,javascript / typescript,69000.0,5000.0,55000.0,nan,30.0,unlimited,deutsch,1000+,product
05.12.2019 12:33:27,35.0,male,berlin,fullstack developer,15,senior,php,35000.0,0.0,nan,nan,20.0,unlimited,english,1000+,product
05.12.2019 12:56:17,25.0,male,berlin,frontend developer,5,senior,javascript / typescript,60000.0,nan,nan,nan,25.0,unlimited,english,100-1000,product
05.12.2019 13:14:29,35.0,male,berlin,data engineer,15,senior,python,75000.0,nan,nan,nan,28.0,unlimited,english,100-1000,product
05.12.2019 13:14:46,34.0,female,munich,business analyst,9,senior,python,75000.0,0.0,55000.0,5000.0,24.0,unlimited,english,50-100,startup
05.12.2019 13:28:32,29.0,female,berlin,data scientist,3,middle,python,57000.0,0.0,55000.0,nan,30.0,unlimited,deutsch,100-1000,product
05.12.2019 13:37:42,34.0,male,frankfurt,data scientist,3,middle,python,50000.0,0.0,50000.0,1.0,28.0,unlimited,english,1000+,product
05.12.2019 13:42:19,35.0,female,berlin,data scientist,5,senior,python,71000.0,nan,68000.0,nan,26.0,unlimited,english,10-50,startup
05.12.2019 13:52:15,34.0,male,berlin,it manager,10,senior,not relevant,66000.0,nan,nan,nan,30.0,unlimited,english,1000+,bodyshop / outsource
05.12.2019 13:54:32,39.0,male,berlin,data engineer,3,senior,sql,63000.0,0.0,56000.0,nan,26.0,unlimited,english,100-1000,startup
05.12.2019 14:01:04,nan,female,berlin,qa,11,senior,not relevant,72500.0,nan,nan,nan,28.0,unlimited,english,100-1000,consulting / agency
05.12.2019 14:10:19,39.0,male,dubai,researcher,18,senior,python,120000.0,0.0,120000.0,nan,20.0,more than 1 year,english,1000+,startup
05.12.2019 14:16:49,34.0,male,berlin,data scientist,4,senior,r,67000.0,10000.0,67000.0,10000.0,27.0,unlimited,english,100-1000,product
05.12.2019 14:23:38,27.0,male,munich,data scientist,7,senior,python,90000.0,nan,75000.0,nan,28.0,unlimited,english,100-1000,product
05.12.2019 14:29:09,30.0,male,munich,backend developer,10,senior,php,80000.0,nan,nan,nan,31.0,unlimited,english,1000+,product
05.12.2019 14:51:46,32.0,female,munich,fullstack developer,5,middle,python,70000.0,0.0,58000.0,4000.0,25.0,unlimited,english,50-100,startup
05.12.2019 14:59:20,35.0,male,berlin,mobile developer,8,senior,kotlin,65000.0,5000.0,56000.0,nan,24.0,unlimited,deutsch,50-100,product
05.12.2019 15:01:08,29.0,male,frankfurt,data scientist,1,senior,r,61800.0,7200.0,60000.0,5200.0,28.0,unlimited,deutsch,1000+,consulting / agency
05.12.2019 15:16:13,34.0,male,berlin,frontend developer,3,middle,javascript / typescript,50000.0,nan,nan,nan,27.0,more than 1 year,english,100-1000,product
05.12.2019 15:49:39,27.0,male,berlin,qa,4,middle,not relevant,58000.0,nan,nan,nan,30.0,unlimited,english,100-1000,product
05.12.2019 15:52:31,27.0,male,berlin,frontend developer,5,middle,javascript / typescript,60000.0,5000.0,48000.0,nan,30.0,unlimited,deutsch,100-1000,product
05.12.2019 16:09:01,34.0,male,hamburg,data scientist,9,senior,kotlin,100000.0,5000.0,nan,nan,24.0,unlimited,english,100-1000,consulting / agency
05.12.2019 17:46:15,33.0,male,berlin,frontend developer,11,senior,javascript / typescript,70000.0,0.0,70000.0,1.0,25.0,unlimited,english,10-50,startup
05.12.2019 17:46:24,nan,male,berlin,data scientist,8,senior,python,105000.0,12000.0,nan,nan,27.0,unlimited,english,1000+,product
05.12.2019 18:14:53,45.0,female,berlin,qa,15,senior,java,65000.0,6500.0,47000.0,1.0,30.0,unlimited,english,100-1000,startup
05.12.2019 18:33:01,35.0,male,munich,database developer (dba),14,senior,nan,68000.0,0.0,nan,nan,30.0,unlimited,english,100-1000,consulting / agency
05.12.2019 19:02:28,33.0,female,berlin,data scientist,1,middle,python,50000.0,nan,45000.0,nan,30.0,unlimited,english,100-1000,startup
05.12.2019 19:07:30,32.0,female,berlin,qa,8,senior,python,42000.0,nan,nan,nan,26.0,unlimited,english,100-1000,product
05.12.2019 19:09:28,25.0,male,moscow,frontend developer,3,middle,javascript / typescript,24000.0,5300.0,17000.0,1.0,40.0,unlimited,russian,1000+,product
05.12.2019 19:16:09,27.0,female,düsseldorf,data scientist,1,junior,python,60000.0,nan,nan,nan,30.0,unlimited,english,1000+,product
05.12.2019 19:31:49,36.0,male,hamburg,machine learning engineer,5,lead,python,85000.0,10000.0,75000.0,5000.0,30.0,unlimited,deutsch,10-50,consulting / agency
05.12.2019 19:33:03,33.0,male,berlin,head of engineering,16,senior,not relevant,115000.0,nan,95000.0,nan,28.0,unlimited,english,100-1000,product
05.12.2019 20:07:56,42.0,male,munich,devops,7,middle,aws,63000.0,5000.0,nan,nan,30.0,unlimited,english,100-1000,product
05.12.2019 20:20:22,32.0,male,berlin,backend developer,2,middle,java,53900.0,0.0,49000.0,nan,28.0,unlimited,english,1000+,product
05.12.2019 20:57:02,37.0,male,munich,backend developer,14,senior,c/c++,72000.0,3000.0,nan,nan,27.0,unlimited,english,100-1000,product
05.12.2019 21:14:36,32.0,male,berlin,backend developer,10,senior,java,110000.0,nan,nan,nan,nan,6 months,deutsch,100-1000,consulting / agency
05.12.2019 21:21:47,42.0,male,frankfurt,it manager,18,senior,not relevant,83000.0,5500.0,75000.0,5000.0,30.0,unlimited,deutsch,1000+,consulting / agency
05.12.2019 21:34:35,37.0,male,hamburg,backend developer,12,senior,java,72000.0,0.0,65000.0,nan,29.0,unlimited,english,100-1000,product
05.12.2019 21:52:03,34.0,male,munich,backend developer,12,senior,java,73000.0,nan,nan,nan,30.0,unlimited,english,1000+,product
05.12.2019 22:11:37,nan,male,munich,backend developer,11,principal,java,115000.0,26000.0,nan,nan,28.0,nan,english,1000+,product
05.12.2019 22:13:22,nan,female,stuttgart,sap consultant,7,senior,not relevant,96000.0,12000.0,nan,nan,nan,nan,deutsch,100-1000,product
05.12.2019 22:22:55,32.0,male,berlin,backend developer,12,senior,ruby,75000.0,5500.0,65000.0,2000.0,25.0,unlimited,english,100-1000,product
05.12.2019 22:32:20,33.0,male,zurich,backend developer,6,senior,java,110000.0,10000.0,nan,nan,20.0,unlimited,deutsch,100-1000,consulting / agency
05.12.2019 22:37:31,27.0,male,berlin,backend developer,6,senior,java,70000.0,nan,nan,nan,30.0,unlimited,english,100-1000,product
05.12.2019 22:56:32,48.0,male,berlin,system administrator,18,nan,powershell,55000.0,nan,55000.0,nan,28.0,unlimited,english,100-1000,product
05.12.2019 23:00:36,28.0,female,berlin,data scientist,1,junior,r,50000.0,nan,nan,nan,30.0,unlimited,deutsch,10-50,consulting / agency
05.12.2019 23:06:14,32.0,male,berlin,software engineer,10,lead,not relevant,83000.0,nan,75000.0,nan,28.0,unlimited,english,1000+,product
05.12.2019 23:22:42,26.0,male,munich,backend developer,3,middle,java,56000.0,nan,53000.0,nan,nan,unlimited,english,nan,product
05.12.2019 23:30:41,33.0,female,hamburg,qa,12,senior,not relevant,65000.0,5500.0,61000.0,nan,30.0,unlimited,english,100-1000,product
05.12.2019 23:53:39,31.0,female,berlin,data scientist,2,middle,python,62000.0,nan,55000.0,nan,31.0,more than 1 year,english,100-1000,startup
06.12.2019 00:12:12,30.0,male,berlin,fullstack developer,8,senior,java,60000.0,0.0,55000.0,nan,27.0,unlimited,english,100-1000,product
06.12.2019 00:16:16,35.0,male,berlin,tech lead,16,senior,aws,107000.0,nan,97000.0,nan,30.0,unlimited,english,100-1000,product
06.12.2019 00:21:47,32.0,male,berlin,mobile developer,10,senior,kotlin,78000.0,nan,70000.0,nan,30.0,unlimited,english,50-100,consulting / agency
06.12.2019 01:53:55,38.0,male,berlin,software architect,16,senior,javascript / typescript,75000.0,nan,54000.0,nan,24.0,unlimited,english,1000+,product
06.12.2019 07:46:19,28.0,male,berlin,backend developer,4,senior,go,75000.0,1.0,55000.0,1.0,30.0,unlimited,english,100-1000,product
06.12.2019 07:56:25,nan,male,munich,it manager,19,senior,not relevant,96000.0,11000.0,94000.0,11000.0,31.0,unlimited,english,1000+,product
06.12.2019 08:03:53,34.0,male,lingen,mobile developer,8,senior,kotlin,65000.0,0.0,65000.0,nan,24.0,unlimited,deutsch,100-1000,product
06.12.2019 08:11:52,31.0,male,berlin,fullstack developer,9,senior,javascript / typescript,65000.0,nan,60000.0,nan,26.0,more than 1 year,english,50-100,product
06.12.2019 08:13:15,30.0,male,munich,qa,9,senior,java,68000.0,8000.0,62000.0,7000.0,30.0,unlimited,english,1000+,product
06.12.2019 09:30:45,nan,male,frankfurt,data scientist,8,senior,r,106000.0,43000.0,98000.0,35000.0,25.0,nan,deutsch,100-1000,product
06.12.2019 09:39:46,nan,male,warsaw,frontend developer,8,senior,javascript / typescript,70000.0,5000.0,nan,nan,nan,nan,russian,100-1000,nan
06.12.2019 09:41:21,33.0,male,berlin,qa,14,senior,python,52000.0,nan,nan,nan,24.0,unlimited,english,1000+,product
06.12.2019 09:59:35,37.0,male,berlin,data engineer,13,senior,python,68000.0,nan,nan,nan,27.0,unlimited,english,50-100,product
06.12.2019 10:19:22,nan,male,berlin,machine learning engineer,6,senior,python,102000.0,15000.0,nan,nan,30.0,unlimited,deutsch,1000+,product
06.12.2019 10:22:12,nan,male,hamburg,mobile developer,10,senior,.net,80000.0,45000.0,nan,nan,25.0,unlimited,english,100-1000,startup
06.12.2019 10:23:25,nan,female,berlin,it manager,7,senior,not relevant,90000.0,9000.0,nan,nan,28.0,nan,english,1000+,product
06.12.2019 10:40:25,nan,male,amsterdam,data scientist,11,lead,python,128000.0,25000.0,nan,nan,30.0,nan,english,1000+,nan
06.12.2019 11:05:29,28.0,male,munich,fullstack developer,3,senior,not relevant,63000.0,nan,53000.0,nan,30.0,unlimited,english,1000+,product
06.12.2019 11:14:46,28.0,male,berlin,frontend developer,8,lead,javascript / typescript,82000.0,0.0,65000.0,nan,30.0,unlimited,english,100-1000,product
06.12.2019 12:07:50,26.0,male,munich,fullstack developer,5,middle,javascript / typescript,50000.0,4000.0,nan,nan,25.0,unlimited,english,1000+,product
06.12.2019 12:51:07,nan,male,munich,software architect,9,senior,java,120000.0,30000.0,nan,nan,30.0,nan,english,1000+,nan
06.12.2019 13:58:31,39.0,male,berlin,backend developer,9,middle,java,64800.0,5000.0,nan,nan,25.0,unlimited,english,100-1000,consulting / agency
06.12.2019 14:18:14,28.0,female,berlin,backend developer,6,senior,ruby,55000.0,nan,nan,nan,28.0,unlimited,english,10-50,product
06.12.2019 14:19:12,48.0,male,berlin,backend developer,15,senior,java,65000.0,nan,64000.0,nan,29.0,unlimited,deutsch,100-1000,bodyshop / outsource
06.12.2019 14:27:04,35.0,male,berlin,it manager,7,middle,r,100000.0,5000.0,nan,nan,nan,unlimited,english,100-1000,product
06.12.2019 14:27:12,nan,male,munich,embedded developer,8,nan,c/c++,110000.0,25000.0,nan,nan,32.0,nan,deutsch,1000+,nan
06.12.2019 14:43:54,nan,male,munich,machine learning engineer,9,lead,python,110000.0,25000.0,nan,nan,30.0,nan,deutsch,100-1000,startup
06.12.2019 18:19:13,30.0,female,berlin,software engineer,7,middle,aws,66000.0,nan,61000.0,nan,30.0,unlimited,english,1000+,product
06.12.2019 19:04:23,38.0,male,dresden,embedded developer,8,senior,c/c++,55000.0,3000.0,54000.0,nan,nan,unlimited,deutsch,100-1000,product
06.12.2019 19:42:08,27.0,male,berlin,data scientist,5,senior,python,125000.0,0.0,110000.0,1.0,20.0,unlimited,russian,100-1000,consulting / agency
06.12.2019 19:50:20,27.0,female,berlin,cloud platform engineer,6,middle,aws,70000.0,nan,54000.0,nan,32.0,unlimited,english,1000+,product
06.12.2019 20:14:09,37.0,male,lugano,fullstack developer,3,middle,.net,84000.0,0.0,84000.0,1000.0,nan,unlimited,italian,10-50,product
06.12.2019 20:53:53,30.0,male,berlin,fullstack developer,2,middle,java,51072.0,2300.0,nan,nan,30.0,unlimited,deutsch,100-1000,consulting / agency
06.12.2019 22:19:00,nan,male,berlin,backend developer,8,senior,python,80000.0,8000.0,nan,nan,30.0,nan,english,1000+,product
06.12.2019 22:25:34,32.0,male,berlin,data scientist,10,head,python,130000.0,35000.0,nan,nan,30.0,nan,english,50-100,startup
06.12.2019 22:32:00,35.0,male,frankfurt,backend developer,16,senior,c/c++,110000.0,55000.0,103000.0,45000.0,29.0,nan,english,100-1000,product
06.12.2019 22:37:07,34.0,male,berlin,backend developer,14,senior,rust,86000.0,7500.0,81000.0,7500.0,25.0,1 year,english,50-100,startup
06.12.2019 22:43:34,27.0,male,berlin,"cto (ceo, cfo)",6,head,python,24000.0,nan,24000.0,nan,4.0,unlimited,english,10-50,startup
06.12.2019 22:47:34,38.0,female,stuttgart,embedded developer,14,senior,c/c++,82000.0,5000.0,79000.0,5000.0,32.0,unlimited,deutsch,100-1000,product
06.12.2019 22:50:38,41.0,male,berlin,crypto developer,20,senior,solidity,140000.0,nan,115000.0,nan,20.0,unlimited,english,up to 10,consulting / agency
07.12.2019 00:40:44,32.0,female,berlin,backend developer,13,senior,php,64000.0,nan,63000.0,nan,27.0,unlimited,english,100-1000,startup
07.12.2019 09:33:27,29.0,male,munich,embedded developer,4,senior,asm,74000.0,10000.0,63000.0,nan,30.0,unlimited,english,100-1000,product
07.12.2019 09:39:37,31.0,female,berlin,data scientist,1,middle,python,59000.0,19000.0,56000.0,8000.0,30.0,unlimited,english,100-1000,consulting / agency
07.12.2019 12:47:38,37.0,male,cologne,qa,4,middle,not relevant,53000.0,nan,53000.0,nan,30.0,unlimited,deutsch,10-50,consulting / agency
07.12.2019 13:43:00,32.0,male,berlin,data scientist,10,senior,python,103000.0,15000.0,96000.0,20000.0,25.0,unlimited,english,1000+,product
07.12.2019 15:25:06,27.0,male,berlin,frontend developer,7,senior,javascript / typescript,75000.0,nan,75000.0,nan,25.0,unlimited,english,10-50,product
07.12.2019 15:51:26,25.0,male,berlin,backend developer,8,senior,rust,110000.0,5000.0,80000.0,5000.0,35.0,unlimited,english,1000+,product
07.12.2019 17:30:53,34.0,male,berlin,product manager,6,middle,not relevant,65000.0,0.0,nan,nan,27.0,unlimited,english,1000+,product
07.12.2019 17:40:25,30.0,male,berlin,it manager,9,senior,.net,85000.0,3200.0,74000.0,nan,100.0,unlimited,english,1000+,product
07.12.2019 20:08:08,nan,male,frankfurt,data scientist,7,middle,r,67000.0,8000.0,64500.0,7700.0,30.0,unlimited,deutsch,1000+,product
07.12.2019 20:13:45,32.0,female,berlin,data scientist,1,junior,python,45600.0,0.0,nan,nan,25.0,1 year,deutsch,10-50,startup
07.12.2019 20:53:43,30.0,female,berlin,cloud platform engineer,7,middle,aws,66340.0,0.0,61100.0,nan,30.0,unlimited,english,1000+,product
07.12.2019 20:55:14,24.0,male,moscow,machine learning engineer,2,middle,python,30000.0,nan,19600.0,nan,28.0,unlimited,russian,100-1000,product
07.12.2019 21:43:30,28.0,male,berlin,data scientist,5,senior,python,95000.0,10000.0,nan,nan,30.0,unlimited,deutsch,100-1000,product
08.12.2019 08:18:03,32.0,male,frankfurt,data engineer,10,middle,not relevant,68000.0,6800.0,65000.0,6500.0,30.0,unlimited,english,50-100,startup
08.12.2019 08:23:08,38.0,male,frankfurt,software architect,15,senior,java,77000.0,9000.0,77000.0,9000.0,25.0,unlimited,deutsch,1000+,product
08.12.2019 09:31:43,nan,female,berlin,it manager,6,middle,python,89000.0,8900.0,85000.0,8500.0,30.0,unlimited,english,1000+,product
08.12.2019 11:10:57,29.0,male,berlin,data engineer,3,middle,python,48000.0,nan,nan,nan,26.0,unlimited,english,100-1000,startup
08.12.2019 11:19:34,29.0,female,hamburg,machine learning engineer,4,middle,python,60000.0,nan,55000.0,nan,28.0,unlimited,english,100-1000,product
08.12.2019 14:22:03,33.0,male,cologne,data scientist,3,middle,python,50000.0,nan,nan,nan,25.0,more than 1 year,english,10-50,startup
08.12.2019 15:03:59,35.0,male,stuttgart,backend developer,6,senior,php,60600.0,nan,54000.0,nan,30.0,unlimited,english,100-1000,product
08.12.2019 15:15:27,32.0,male,berlin,data scientist,9,lead,python,107000.0,12000.0,nan,nan,28.0,unlimited,english,1000+,product
08.12.2019 15:50:38,33.0,male,munich,backend developer,12,senior,java,120000.0,12000.0,115000.0,11000.0,30.0,unlimited,deutsch,100-1000,consulting / agency
08.12.2019 17:46:54,35.0,male,berlin,backend developer,10,senior,java,84000.0,0.0,84000.0,1.0,28.0,unlimited,english,100-1000,product
08.12.2019 19:46:33,38.0,male,walldorf,fullstack developer,17,senior,javascript / typescript,79000.0,8000.0,nan,nan,30.0,unlimited,deutsch,1000+,product
08.12.2019 20:32:15,30.0,male,berlin,backend developer,7,senior,python,87000.0,10000.0,80000.0,8000.0,30.0,unlimited,english,50-100,startup
08.12.2019 21:15:24,34.0,male,munich,fullstack developer,8,lead,scala,90000.0,5000.0,80000.0,nan,30.0,unlimited,english,100-1000,product
08.12.2019 21:42:56,nan,male,berlin,data engineer,8,senior,sql,75000.0,5000.0,nan,nan,nan,unlimited,english,100-1000,nan
08.12.2019 21:53:55,31.0,male,berlin,frontend developer,3,junior,javascript / typescript,48000.0,nan,42000.0,nan,20.0,unlimited,deutsch,50-100,consulting / agency
08.12.2019 23:06:40,36.0,male,berlin,qa,6,middle,nan,50000.0,nan,50000.0,nan,30.0,more than 1 year,deutsch,100-1000,product
08.12.2019 23:35:12,31.0,male,berlin,devops,10,senior,php,75000.0,nan,nan,nan,28.0,unlimited,english,1000+,product
09.12.2019 05:45:54,30.0,male,cologne,data scientist,5,middle,r,73000.0,nan,nan,nan,30.0,unlimited,english,1000+,product
09.12.2019 09:38:54,29.0,male,cologne,it manager,4,middle,not relevant,52000.0,4000.0,50000.0,3000.0,30.0,unlimited,english,1000+,nan
09.12.2019 10:26:16,34.0,female,berlin,software architect,2,junior,java,45000.0,300.0,42000.0,300.0,30.0,more than 1 year,deutsch,50-100,product
09.12.2019 11:14:24,31.0,female,berlin,data scientist,1,junior,python,45000.0,nan,36000.0,nan,28.0,unlimited,english,10-50,startup
09.12.2019 11:27:36,33.0,male,berlin,frontend developer,8,senior,javascript / typescript,70000.0,nan,56000.0,nan,24.0,unlimited,english,10-50,startup
09.12.2019 11:58:49,38.0,male,berlin,frontend developer,10,senior,javascript / typescript,75000.0,nan,75000.0,nan,30.0,unlimited,english,1000+,product
09.12.2019 12:17:25,35.0,male,berlin,fullstack developer,16,senior,javascript / typescript,95000.0,0.0,80000.0,nan,28.0,unlimited,english,100-1000,product
09.12.2019 12:28:47,21.0,male,moscow,data scientist,4,middle,python,28300.0,nan,7200.0,nan,28.0,1 year,english,100-1000,consulting / agency
09.12.2019 12:40:50,43.0,male,schleswig-holstein,backend developer,25,senior,.net,93000.0,11000.0,92000.0,11000.0,30.0,unlimited,deutsch,100-1000,product
09.12.2019 13:18:27,33.0,male,berlin,data scientist,3,middle,scala,77000.0,0.0,70000.0,nan,26.0,unlimited,english,100-1000,startup
09.12.2019 13:25:41,30.0,male,berlin,backend developer,4,middle,sap / abap,51600.0,5180.0,nan,nan,30.0,unlimited,english,10-50,consulting / agency
09.12.2019 16:07:23,35.0,female,braunschweig,embedded developer,5,senior,c/c++,45000.0,300.0,56000.0,300.0,75.0,unlimited,deutsch,100-1000,bodyshop / outsource
09.12.2019 16:23:11,33.0,male,berlin,product manager,4,middle,not relevant,65000.0,nan,nan,nan,27.0,unlimited,english,100-1000,startup
09.12.2019 16:36:01,28.0,female,hamburg,data scientist,1,junior,r,50000.0,nan,nan,nan,27.0,unlimited,english,10-50,startup
09.12.2019 16:54:48,41.0,male,munich,machine learning engineer,12,senior,c/c++,82000.0,20000.0,78000.0,19000.0,30.0,unlimited,english,1000+,product
09.12.2019 17:54:43,29.0,male,munich,data scientist,2,middle,python,63000.0,7000.0,55000.0,nan,27.0,unlimited,deutsch,1000+,product
09.12.2019 18:25:32,24.0,male,berlin,fullstack developer,3,middle,javascript / typescript,56000.0,nan,nan,nan,24.0,unlimited,english,50-100,product
09.12.2019 19:15:11,31.0,male,berlin,backend developer,10,lead,java,115000.0,15000.0,107000.0,11000.0,30.0,unlimited,english,100-1000,startup
09.12.2019 20:26:47,30.0,male,berlin,backend developer,8,senior,javascript / typescript,65000.0,0.0,nan,nan,27.0,unlimited,deutsch,10-50,startup
09.12.2019 21:08:05,34.0,female,berlin,it manager,3,middle,javascript / typescript,57000.0,nan,nan,nan,nan,unlimited,english,100-1000,product
10.12.2019 07:44:42,29.0,male,berlin,data scientist,3,middle,python,51000.0,0.0,51000.0,nan,28.0,unlimited,english,50-100,startup
10.12.2019 08:18:21,35.0,male,berlin,backend developer,13,senior,java,75000.0,0.0,75000.0,nan,30.0,unlimited,english,100-1000,product
10.12.2019 08:52:07,22.0,male,amsterdam,frontend developer,5,middle,javascript / typescript,82000.0,13500.0,65000.0,nan,27.0,unlimited,english,1000+,product
10.12.2019 08:52:46,35.0,male,amsterdam,backend developer,16,senior,java,77500.0,0.0,75000.0,nan,27.5,unlimited,english,1000+,bank
